x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,y,id
0.258146648,5.526507485,-6.597501514,0.532067854,0.031378206,6.056700016,0.764755999,85.08318583,3.8804143,-5.768618653,0.858572747,1.339175958,4.180997695,3.69042589,2.140941132,-0.764510905,8.889569087,-6.735170805,0.612437536,-17.09070491,1.721297908,0.951910299,-14.6396761,-23.78724515,4.086744496,-120.9987891,223
0.334844735,5.063565413,-1.195697715,0.402409124,3.2912528,7.737522772,0.075978457,52.06101092,0.75188832,-2.936088238,0.379268815,-0.384831016,-4.783909975,-9.807182206,-0.42407612,-5.802550807,6.274831522,0.757493771,-0.469272861,39.20829383,-0.02723215,4.558825193,39.07714113,36.81453686,-4.100455244,24.2447478,224
0.133549669,6.847154743,-0.194270792,0.893754825,3.822142094,8.286670574,0.390443905,41.93062664,3.910326962,-8.887744904,0.691272621,-0.052028211,-1.314497295,6.867998497,0.036305537,1.712985456,7.222061817,0.093884788,0.567717022,12.88903721,0.495071727,3.610325895,15.20056996,8.209542502,-18.16811174,184.7651735,225
0.499546385,5.694031508,-1.570514394,0.563205895,1.511305027,7.968306253,0.74509919,46.76187665,3.961295512,0.276205751,-0.332866679,-4.759164785,-1.214371108,-4.650147438,1.698348086,-1.151603656,4.328930446,-1.874885872,0.143000968,10.39691811,-0.415773157,-2.1732858,9.454105865,9.588352675,9.33133319,27.78045987,226
0.802135633,5.529735493,-1.089581233,0.108517797,0.930770831,4.262558321,0.299896092,5.470809853,0.801492729,-1.987934293,-0.702466855,0.623647989,2.457463782,4.211978981,-3.078989279,-4.111063047,10.92255167,-4.505197793,0.951670903,16.58234687,0.032045062,1.716290688,13.64729042,19.29892574,-7.962873209,17.56021221,227
0.337153243,2.684727458,8.871109039,0.725248778,0.137597307,7.472474314,0.653984922,79.69738175,1.477716442,-4.675052057,-1.718271889,2.503941571,3.713862108,7.345120365,4.776921157,-4.818889504,2.932077283,6.827972567,0.579701625,2.548992309,-2.000534807,1.341783743,6.026371146,12.94542884,0.169892342,-29.28265815,228
0.508920615,0.717522346,0.538309747,0.330305663,2.693223741,7.632075208,0.524933145,66.87640864,2.326299307,2.320840423,-0.053359417,-0.373942767,-3.05715888,-0.811985303,-23.00849469,0.009468643,-2.367617603,-0.144166578,-1.358331811,8.074516412,0.362747716,-0.418649094,-16.01165519,9.049185222,-5.38338327,18.42013353,229
0.494438562,9.536017063,6.389134019,0.717049365,2.228901829,4.959378078,0.360879075,37.16213461,2.437950424,-0.736990497,1.330330019,0.468102593,-1.738502847,2.605105631,-25.66731707,2.249359357,6.992482316,6.427696093,3.503996676,-3.818743443,1.9103366,1.533413073,-28.82035365,0.910679515,7.295483177,16.40288969,230
0.797052904,3.062873115,3.438019017,0.017794426,3.940766237,8.806774736,0.326139344,29.46589626,2.394911646,-6.123874577,0.184433224,-1.857939887,-0.298770768,0.94737834,16.05160929,-1.972766448,0.662095227,4.747508017,0.566975066,1.672774705,-1.36463635,1.994017205,18.30113289,7.057414147,5.697767613,88.32253163,231
0.566958895,1.934164849,2.104673614,0.967045193,3.996143501,8.499987434,0.226003149,1.776652993,3.153286241,-5.009557956,1.404373551,2.194579268,3.998393707,-2.667960168,-14.13237543,-3.36805882,0.915361934,5.633590008,0.934861329,-16.79340412,1.8302004,5.736077231,-29.00376945,-10.62031684,0.635574239,160.3409759,232
0.106696818,9.381787656,6.353818374,0.947250133,2.16587443,6.861441025,0.982837951,13.38402038,0.069154403,-4.819282526,0.439859672,1.24643749,-3.398778205,0.803758074,-6.498756426,0.030018536,14.54923917,8.691162777,1.727697361,11.64399419,0.072252515,4.208127049,3.974402238,11.87631683,6.764561292,-24.9470236,233
0.807648445,8.115827637,4.633807288,0.583801128,0.653163842,7.353670582,0.852785315,25.17821696,0.062374865,-8.2471515,0.21567997,-1.81095188,1.777362411,-4.161628638,-21.1960822,1.400050005,11.82865001,3.222486723,0.177647959,-36.67377143,0.678124833,-2.404808991,-58.59954781,-29.90625319,9.557248918,77.60717756,234
0.567112071,5.685931738,2.566426215,0.860890418,1.187343717,6.658947856,0.666881744,87.21441596,3.23443986,0.057583674,-0.83956394,0.312886304,-2.132374059,5.907494138,20.77985858,7.060419298,7.544453197,3.695957447,-0.049263663,4.057151891,-0.848584128,2.215607741,23.63686113,11.46929987,4.086557198,90.53711832,235
0.212240928,8.77904251,9.527309518,0.070222624,2.535931708,5.743210711,0.609756975,82.59039696,2.093943525,-7.23361625,0.173038201,-0.92782331,1.361192065,-2.462430104,-5.049687167,-0.879838072,7.220402612,9.615926514,-1.088573606,6.356850236,-0.683444998,3.540661893,0.520205946,19.02468284,4.451587371,33.61229957,236
0.749579255,2.016269804,6.790763708,0.260826028,2.051825983,6.063673596,0.234780218,15.04410256,0.798633664,-9.337902443,-0.985303072,2.156856962,1.33677468,3.152199767,6.325709973,-3.321289891,-1.801742397,6.174544939,0.599855094,23.65364942,1.156350365,4.605271194,28.57724519,27.33562734,0.295327823,94.16827187,237
0.30721835,5.223068844,1.223977078,0.051770618,1.81931847,8.754719129,0.872474298,30.35357883,0.096075602,2.333333255,1.104880043,-1.752023861,-2.170541449,-6.375961214,-1.949522762,2.776145178,10.72895161,1.619977955,-0.23178502,19.04442279,1.008155939,1.099440132,19.16572613,21.19797661,-28.49792003,139.2785362,238
0.489518443,2.559349996,7.133052954,0.400203727,4.730708114,7.347857939,0.365835943,87.91134546,3.173125806,-9.183549747,-1.006910865,-0.065077473,0.691875687,2.773246603,1.502362256,-1.151926752,4.098693288,4.481703008,-0.37798634,-1.788609894,-0.977849154,3.525828077,0.487946674,8.878753291,-18.89992431,239.4637855,239
0.989709893,1.190997553,1.213158015,0.449277184,3.00055203,7.530677241,0.193375373,14.03716416,3.105949426,-8.114791184,-0.605765264,1.232003035,-0.512629125,-2.966170752,4.644578143,-2.601609377,2.954528208,-0.452945073,-0.715362336,-15.30496805,-0.332961114,5.593337704,-8.331780683,-11.43795387,-13.59017714,2.965141224,240
0.424109178,8.548733448,-9.966156357,0.446373428,4.703122474,8.77344913,0.932593509,43.83010587,2.756951286,2.567285521,1.236319245,1.316081379,0.50669289,-2.72544557,-4.577558673,-0.330358262,9.372018977,-11.26998944,-0.182870881,-14.41058664,2.213999551,5.343698782,-16.38187099,-28.19534818,1.757753391,154.2733943,241
0.244403005,0.513624474,8.345230296,0.646212554,2.308598784,4.381208751,0.572295256,32.43092566,2.67307891,-4.070822712,-0.667938284,-1.280375107,-1.906883081,0.335338614,-8.961247609,2.606184736,4.885699878,7.439531526,0.310346991,17.19894432,-2.356321251,0.279405886,7.863187245,30.89721984,-5.494454727,72.83807699,242
0.217134715,6.353600109,-2.83226097,0.963701501,4.870834539,8.956557769,0.156397343,82.87018975,2.644604366,-6.114109296,1.119047748,3.122707403,0.811432491,-7.345938347,4.277109301,1.676031984,9.449588046,-4.475133321,0.815400905,4.001838538,1.635306432,7.500342395,8.263663992,3.966437827,-4.712660851,197.7424014,243
0.689117507,6.195300564,3.762421082,0.84207138,1.493069343,7.155983308,0.140407664,50.52605888,2.079381335,-1.667936363,-0.172943388,2.622845096,6.560212999,-0.707043835,9.052471136,-3.944069291,5.360736335,6.848833421,0.877138645,7.544198886,0.775882315,3.272359654,16.64264473,3.050797247,2.179193724,-62.30425689,244
0.980212709,1.848096964,4.312765575,0.515314316,4.66650765,7.558586737,0.114396309,76.74960624,2.971200914,-4.648234433,-0.374972337,3.49858569,-1.616405837,5.018974015,-15.59309503,2.547369832,3.719499834,5.123945267,-0.907677954,-4.679933737,1.851779795,9.65167171,-17.13525351,-3.251011113,4.959124257,62.87319345,245
0.477033039,0.570345977,-9.794601426,0.013957211,2.237921321,7.395862264,0.483036439,42.45111684,1.749070968,-4.683478044,-0.362724158,-2.773657401,-1.497614069,-1.8208894,-2.322828229,-3.576578348,-0.068168708,-10.24342223,0.134748131,10.91007603,-0.632018827,-0.260636592,8.79752396,-8.457329548,-19.11114117,10.63496337,246
0.773523622,5.024994437,-7.371308785,0.660196067,0.277789946,5.842020029,0.653801412,42.04996787,3.135195792,1.755705804,0.879702337,-0.442518174,1.572220379,-0.260592245,8.431931677,4.284880775,0.168217532,-7.882643867,-0.40812215,-18.10543335,2.282158724,-0.85108676,-8.245205682,-37.30746946,9.392557042,58.50295619,247
0.574312945,3.34407418,7.934580594,0.053527825,0.233513634,5.071632955,0.546099003,17.43530026,0.900512861,-1.166748075,-1.501236953,-0.66926186,-0.353020776,4.686500868,-6.761032035,2.085958377,4.95814485,4.795168584,1.088992516,21.77532945,-1.16150406,-0.522121314,14.83777124,31.84879477,4.450979612,66.89829044,248
0.965939701,7.246363016,-6.632720032,0.757902721,0.158804349,9.749461469,0.855220893,97.7325408,2.563664779,0.142747232,-1.490109287,-2.185360151,-2.569332987,-0.869955832,-3.939936899,6.905851481,3.864728649,-9.673840467,-0.551962345,25.85969706,-1.755816856,-2.100584824,20.16660438,22.8125398,6.2185681,45.58981243,249
0.796923841,7.63134216,-0.215403349,0.322596723,2.818437539,9.101423973,0.22897597,91.26966796,2.610834664,1.204026802,0.527434865,-3.358004768,-2.628813771,6.26797333,-21.41995953,1.141222685,9.643218872,-0.429476619,1.423245742,-1.407058256,0.652589159,-0.949184482,-21.02366671,-5.63912208,7.538956285,31.63648785,250
0.531905087,9.575151992,2.15712857,0.754837169,2.629979207,9.021943865,0.023916217,71.71591781,0.764560337,-9.583434326,1.251704131,-0.492498876,0.024142976,-2.760048691,8.094818943,2.164174465,13.0563664,2.615448886,0.413799251,-3.816492321,1.530040558,3.972905378,-0.121564735,-5.96132875,12.78606282,41.48258826,251
0.596623761,2.456205683,-0.153501886,0.691079803,0.562379402,8.311920977,0.173634738,59.37367741,0.249741403,1.631350138,2.082472736,-1.957357521,-0.219029885,4.897480942,16.39929992,4.460460525,3.357670143,2.114571714,0.132324592,6.575115823,2.338046141,-1.131331432,24.00204328,9.334397566,10.05981425,45.79676392,252
0.263886474,1.889561419,-3.410934084,0.04735496,2.147355435,5.065212825,0.57572671,25.30490709,0.768224332,1.423651567,0.825769356,-2.076454782,0.977358565,-4.023439089,-0.208135916,0.259274823,1.339590643,-6.324545549,0.796600909,-4.012025042,1.598677771,0.035247331,-3.146287967,-8.869538341,12.28439692,-23.24189774,253
0.279542709,8.198117996,-1.360219927,0.997576674,4.925141707,4.051319235,0.573378042,55.49062018,2.854523751,-9.814921892,0.831442747,0.108444328,-3.601588586,-0.738687364,5.068846694,6.564948854,4.182582619,-2.387789093,1.541852555,-2.44701228,1.253949184,3.548414981,0.429311579,-9.914396919,14.20882389,260.9627581,254
0.065103244,3.519927671,-9.166352027,0.770364659,0.348690745,7.488574594,0.986669467,41.58613391,0.762789786,-5.858691145,1.122658882,-1.802756893,-0.364120274,1.798130545,27.32866635,1.525266255,2.189997129,-11.15536635,0.620599524,2.432348464,0.605939259,0.779144794,30.9415348,-11.00083427,14.07865272,28.89970258,255
0.563081346,4.23106513,4.902470512,0.203142317,1.646562815,8.660192814,0.983443582,39.60673711,0.651208861,1.541466852,-0.705259255,-3.115835197,-4.527043604,4.181656324,9.907950357,-3.219712572,0.64192515,3.925584199,0.834789895,40.31197487,-0.851234621,-3.358185769,49.49211476,41.69027775,6.219053327,72.23383054,256
0.262355682,8.404016541,6.349873184,0.177710645,0.115300232,4.303234125,0.636177846,42.4698123,1.579488343,-7.200514726,-0.171084647,-0.12656045,-2.985367601,0.264413552,-7.206855873,-3.977103494,5.959512184,6.30904077,-1.490936393,12.11832593,-0.002259792,0.235370959,3.990518127,16.24476347,11.76094616,-0.908630981,257
0.003282331,4.79561768,-6.543092942,0.078002276,4.439011603,4.051828159,0.018036657,22.37298456,3.202579251,-8.914084703,0.13430096,-0.828846756,-4.228179872,-7.616975535,-13.58660772,5.886799931,-0.185636733,-6.18167104,-0.364125838,13.33013688,-1.831145523,3.183718846,-1.878695796,0.709681731,-16.64667384,213.901765,258
0.589516544,3.230736763,-5.995622263,0.487360207,4.469482916,4.311687954,0.810946469,90.85999085,2.319081346,-9.389160587,-0.054068368,2.363860383,4.01130447,-1.342845907,-2.336735851,6.970105645,4.935872263,-5.207278721,1.95391688,-3.594118479,1.415824236,7.587349769,-0.650165368,-10.13709906,5.751164707,83.00165149,259
0.520051165,9.033497737,-5.057097035,0.264178652,4.195475641,7.454050613,0.395628796,77.66384156,1.287174144,-8.082420426,1.505171575,-1.606509775,1.12525374,0.426389409,-12.24904013,6.739773785,13.97749621,-5.189121702,-0.384684104,-14.18449277,2.460532582,4.219177751,-24.46217144,-15.54912658,7.627805949,66.64078565,260
0.844634735,9.278914747,3.00760929,0.026940436,4.762887404,5.238944796,0.515178423,90.23322067,1.182940233,-9.682369541,1.227137572,-0.995115689,-2.300129471,-6.9406287,16.68056511,1.325564477,12.28085197,5.867130597,-1.37553844,-8.944222678,1.276944316,3.117739557,6.38940042,-3.34157149,-3.296121739,123.036697,261
0.029556814,4.540961194,5.826019961,0.719225794,0.750876227,7.371229162,0.521568764,58.49088598,0.591421511,-8.887949164,1.479297608,1.65530548,-1.970930624,0.281347825,4.041868879,-2.506414881,7.274591391,6.398598208,0.035277578,-6.841720657,2.42870794,2.307401538,-0.168076167,3.529181086,3.349832003,40.20947701,262
0.599769349,8.515828517,3.199757976,0.584844624,3.020402198,7.079273435,0.257762144,93.68552035,3.206635008,-3.047474233,1.206312053,-2.785864273,1.303515459,7.381184172,11.21276214,-3.060837152,11.27305337,6.159540112,-1.298981441,-5.337933419,3.165030646,-0.887226125,4.77220552,-7.789322457,7.793462803,107.7715273,263
0.26841977,8.770739036,6.657592459,0.426066811,4.955046662,8.150419537,0.454322961,24.08784246,1.689583589,-5.150478139,1.108353551,2.242373386,-1.519668378,-9.74011157,0.335226372,2.960312036,3.0532271,4.534040057,1.935146835,5.622093587,2.309171825,9.605357989,9.16636761,12.1145912,19.02059441,160.5739569,264
0.120608904,0.485537702,8.718075734,0.157439067,2.838943143,5.717144312,0.135502648,97.32836336,1.727718743,0.411942672,-1.499382806,1.105780023,3.704855109,-0.622769634,4.945294926,-3.492760905,3.834879914,9.038765644,0.337551452,-16.13868398,-2.327379894,3.331557103,-8.972812735,-13.57227381,5.285039736,9.892238523,265
0.100705462,4.789527676,-4.817321161,0.981155111,3.379286205,9.586661153,0.182879066,31.03410748,2.444113558,2.678615094,0.609899756,-0.246545295,0.376742199,9.395193458,-4.463748204,0.626820644,12.09417268,-2.788709182,0.653004616,34.45955166,1.113983972,3.214019477,28.58652258,36.18022784,4.527496775,29.76008151,266
0.74816114,6.642016929,1.558314301,0.01466756,2.25703888,9.341675659,0.253103308,62.39257765,0.127005798,-9.436193268,-1.821151524,2.221715336,1.692508872,2.492114037,-2.882939778,5.070205586,3.043311713,3.352809518,-0.499034987,-9.3671044,-1.234446222,5.240502766,-10.45648614,-10.63944065,5.268049657,19.71158376,267
0.015960629,6.327749109,7.609920809,0.80231743,1.594286711,8.34792446,0.063107107,92.58377848,1.082013198,1.562596734,0.077820358,1.925146686,3.189929182,2.728724306,-0.917211296,-2.441633489,9.061731017,11.34464482,1.487467355,-10.57726557,0.069480901,2.701339144,-8.932835982,-12.7614386,2.949026168,24.31154068,268
0.049461146,0.77925757,4.943398144,0.047208043,1.552510897,9.888643775,0.086170117,53.45170188,3.88303009,-9.251835686,0.47824132,0.167378118,2.024295348,-4.426559954,-14.27985935,3.591750693,2.30903491,8.24374792,0.378644661,9.338129306,1.058000104,2.324349111,-5.5677514,9.337793864,-16.65910235,12.24248322,269
0.747623786,5.779282677,-4.85215649,0.426787771,1.386972605,6.239123753,0.947484265,19.70199205,1.559516338,-2.396968766,-0.740192918,0.949765803,1.817804745,-4.579707643,-1.023475243,5.552551325,5.500067749,-5.419646032,0.32899186,6.072244353,-1.628286437,2.705970767,6.132819264,0.931506346,-5.029375561,-35.57667944,270
0.357237664,0.715024236,7.459598747,0.077698779,0.410916223,8.910273738,0.49229583,85.31946465,3.64176424,0.461764884,1.444477979,-0.365646786,-0.742724881,3.657123547,8.538632494,9.639441416,2.242833426,9.569932629,-0.977967667,-8.019477242,4.556286215,-0.944930295,-0.786327013,1.551154313,3.551373107,25.77201585,271
0.758958196,6.218001444,4.873881442,0.368216093,2.019217826,6.526116101,0.242520803,88.52459264,2.718238629,1.628462679,0.323853779,-2.254767826,0.209211436,4.27853298,-10.3322835,-1.400377045,4.679025348,2.175104402,1.018868217,-10.5215833,1.626385584,-0.792026382,-20.61255187,-1.408445478,-12.53094917,25.06103158,272
0.375956343,5.280706971,-3.155374182,0.709022606,2.094125068,9.377411257,0.181168126,73.86594987,3.861266759,-1.831385821,-0.356084215,-2.202498538,-2.11133897,2.645254421,-8.935380471,-4.624430508,0.150735253,-1.263236417,0.88495568,33.42455736,0.166853789,0.152745084,28.57960644,32.30532014,-8.69706678,-89.16085499,273
0.799462709,6.226876548,-0.908927997,0.654058401,3.536507103,8.084159456,0.079004027,26.99799053,2.648927241,-3.856020856,0.552137107,1.561980601,0.264880415,4.672146823,9.787327834,-6.164428858,6.809881158,0.160086012,0.877461758,1.958484964,2.777036399,6.409027324,11.19388771,-0.63573135,0.061641694,22.50968346,274
0.025692766,5.226072061,-9.021893209,0.621884216,0.735590818,8.832329134,0.629293291,74.63401246,3.344601777,-1.090971897,0.44917512,2.176949408,-0.32055837,-1.854626764,2.716238186,-1.272061798,6.66308403,-9.93421943,-0.488916998,-22.94401275,-0.837091698,2.621363931,-17.13023531,-33.96356393,-12.35977459,-25.57040351,275
0.50635855,6.651360649,5.048245806,0.555773558,2.348369715,6.212809842,0.990505745,15.43148633,1.384298331,-3.536163751,1.230741334,1.714944508,-2.152096308,1.841480299,13.94140737,-3.189338107,8.194000406,5.349081398,0.667936409,-15.84959262,2.478287388,2.510098804,-3.389172477,-11.52505997,-5.375731464,6.126656722,276
0.821228646,4.869536473,1.136545683,0.753351359,2.878189459,9.177506008,0.267430718,44.39901088,0.15060754,-7.470810023,0.965154616,-2.195827334,-0.019615428,-0.806610531,-7.228148897,1.254344553,-2.784479548,0.280558831,0.063207907,22.59408019,2.774915586,1.073262831,14.11592833,28.28874567,-3.334780156,121.3665327,277
0.544756576,7.366899187,3.004502147,0.861201021,0.659500026,9.615531661,0.654121029,51.1894088,2.107636608,-4.823021917,1.561684602,-0.164772866,-1.100726268,5.5217141,1.812240397,-1.100592084,11.02272759,4.342541706,-1.051999317,0.48161537,1.970041431,-1.111534069,0.161062742,8.724877857,-5.280684658,45.53134387,278
0.266684454,8.969354441,8.151319106,0.297393996,3.802105967,9.958524087,0.267883094,90.50252263,1.913076323,-5.829808593,-0.316111942,-0.948995723,0.051545094,-3.071787772,-3.320223585,1.886847074,15.73593137,5.571479613,2.506211677,-15.68222269,-0.062059194,4.143465478,-16.21364949,-6.91260128,-9.043554556,178.3447913,279
0.344637322,8.393232995,9.173904327,0.396622947,0.02488938,5.654758874,0.963576569,52.06175311,0.250463543,-6.222710652,-0.917320661,0.52003938,-1.386649203,-3.006284207,10.80446671,4.78905526,10.31707967,13.8146988,0.98505189,25.82570645,0.140602645,0.8196053,38.25682805,40.1481384,13.80012253,15.15392781,280
0.369175953,6.159984334,-8.40358315,0.572124457,1.927887044,5.462989429,0.79128805,72.46711527,2.840430936,-8.927419905,1.557221504,-2.117617843,2.372949364,-3.650011779,26.78424675,3.257726129,1.993626339,-9.400397063,0.219389733,25.18746441,1.996657308,-0.937014493,50.27757237,17.98708524,5.127838914,13.90631591,281
0.429252085,1.322567514,0.613117567,0.09792365,2.731289573,4.413710842,0.635817922,29.59863236,1.071979707,-2.467436361,-0.399468222,1.911827153,10.37091562,-3.867715307,2.847762059,-0.574728758,4.783043631,-1.306857884,0.151550962,10.65634597,-0.148430087,5.407882239,11.30193922,14.40419892,10.31450002,-10.07823724,282
0.918514373,2.504460341,6.885248646,0.659682283,4.655475444,4.692724023,0.754890445,85.38989935,2.673461043,-1.037063104,0.442155463,2.666017508,-1.662013238,-7.410487027,-18.26057508,7.382549278,-0.371189217,5.13207102,0.184047972,28.91094479,0.915175183,9.356584033,9.841118062,38.19872279,2.035539215,121.2722596,283
0.784344815,0.043236976,9.97389121,0.252717602,0.604220735,4.625633197,0.800881102,75.34647353,2.182970432,-8.008031829,0.781209235,0.864168772,-0.09851075,4.315903561,1.228649019,-6.91646072,0.913983916,12.03219459,0.792190327,40.10094913,1.761484533,2.83113312,42.83749832,45.92344875,3.96518708,-3.062247359,284
0.737831532,5.475953566,-0.479485835,0.466107222,4.76527484,9.973305281,0.988356555,45.42810901,3.069809245,-5.746947479,-1.479660014,-2.145006056,0.781984676,0.13608105,-2.820379313,6.624751986,8.679238223,0.861143615,-0.89193936,18.3936767,-0.887733423,2.949148438,12.10191309,26.86385667,4.21037349,128.5500485,285
0.280772624,0.629486246,2.391443281,0.506962716,2.369791174,6.62994326,0.719023536,25.97124502,1.547479614,-3.615127088,0.514096507,1.508972552,-2.198532933,-0.228561169,4.485331973,-1.335531622,3.246447033,2.057212608,1.527884777,-16.24937605,0.645744201,5.16906941,-13.35377528,-19.82803952,-6.501137059,5.416653496,286
0.456826628,3.034874024,0.792439673,0.134210488,4.460162952,5.696141019,0.5227938,49.91755146,2.837588057,-7.413161361,-0.824996217,-0.832478059,1.072457719,-1.714991091,0.469742512,4.8033097,3.173594218,0.808293843,0.849373529,-7.389693289,0.791946635,3.180422333,-7.630246266,-13.40944976,17.12288275,203.4257131,287
0.287537642,2.703925709,-1.953555052,0.531116581,2.674147955,6.696381138,0.04639322,34.77775715,3.406865284,-7.793913218,-0.86593777,2.760337108,0.302719468,5.674090734,7.537531057,-2.162208638,2.206595563,-2.711937459,0.62288398,10.59342969,0.18229795,5.17316871,20.54654249,14.72124416,-12.28476412,18.39708459,288
0.696291068,4.7284841,-2.730771997,0.87057926,0.394874916,4.581292086,0.035892672,18.31620757,0.127567942,-0.177573161,2.580077849,-0.314309114,8.325653564,1.474788261,7.68546144,4.092734055,5.480750563,-4.450892948,-0.559667215,-37.93085525,2.559196704,-0.406445784,-28.04846481,-36.4896885,-9.114621769,9.054527287,289
0.820756298,0.867583286,0.608680146,0.259111403,4.65989751,8.563960808,0.587569325,34.18759336,3.759158571,-6.275579563,-1.603280679,-3.291303063,-0.845013981,-0.686957455,10.00566244,0.359356462,3.167819563,-2.305619099,0.492989118,-17.93407391,0.025897369,0.568919863,-5.715486881,-18.67950075,-6.647199187,198.3709016,290
0.655153532,1.254818277,7.001957549,0.952343685,0.307839152,4.878247801,0.165568197,80.55232032,1.906088336,-6.234518235,-0.932155695,0.841444641,5.296590919,9.262014208,10.04943736,-2.411217924,-0.145083508,6.008782423,-0.066889855,14.95833045,0.025697787,0.486315291,26.98827048,16.79840263,13.5178138,0.57626894,291
0.413504677,2.165756086,9.975190731,0.998631717,2.017698312,9.211983018,0.619756013,33.10095975,2.145399189,0.192183173,-1.634164633,0.993755635,0.647938002,-2.805107206,9.027960667,3.697896199,4.945262844,11.48385312,3.046587684,9.231735591,-0.240480457,1.98381449,21.08320309,13.8167642,13.38161888,45.37270015,292
0.951829415,4.541256672,8.455988271,0.978261735,2.653330588,8.636675601,0.739078998,10.23577675,1.502381375,0.265212674,1.145261992,0.650489957,2.021244537,-0.659843222,5.905008427,4.65163038,3.907270392,5.646062205,0.388798355,-19.24974984,3.172528023,3.765376987,-12.14170979,-9.869040312,5.752668757,-29.18566124,293
0.24310946,8.870561603,-5.800672127,0.942831391,2.274661214,7.42552645,0.628132524,26.55571369,1.634321621,-9.598186266,-0.873270479,-2.361366975,10.81953082,0.5942309,1.873609811,0.662437373,9.969748639,-7.741912459,0.339052988,30.23411795,-1.029063047,-0.100624219,32.13226342,24.28185236,7.424707504,-18.31499149,294
0.608685027,5.409932663,8.837822289,0.813950372,2.814493675,5.766611396,0.448470245,8.792915242,2.159234461,-5.248749855,-0.157622794,-5.287654265,1.04949617,-3.362896542,2.609359716,-6.275805506,-0.848620497,11.15885645,1.115691242,8.221503583,2.891439643,-4.178140386,12.01672999,18.1251769,-4.927800164,20.36993902,295
0.757951469,9.263968868,-8.070723084,0.514731921,4.005464987,6.006109037,0.704197674,69.18437923,2.120359662,0.813025664,0.511908208,-1.601906878,-2.628877184,1.984334973,-7.8945256,5.18781643,11.14648479,-9.183771134,2.019356952,-9.626830719,2.326304236,3.013793069,-13.89035502,-8.142846117,7.453882384,110.6663238,296
0.693667362,2.414195754,-6.666562702,0.425750073,3.748338534,6.067713227,0.829383608,89.82112336,0.28183996,-2.626052155,1.18477431,-1.243007357,-0.648305134,-6.580961788,22.70488447,-2.194978761,10.34456887,-3.40109774,0.570096102,21.84564051,1.307551306,2.610778629,46.69856448,14.42353529,-19.79962378,57.78292676,297
0.115427796,6.993396787,9.28431761,0.969304308,0.859678459,4.683361453,0.064788508,30.02001366,2.138299453,-2.112430285,1.66262494,1.193314238,-2.571955085,-4.704053194,5.112166459,2.02578946,7.616588,9.4034763,2.854166149,2.692083283,-0.249061063,3.227113903,4.11313917,13.6493952,6.995420444,25.14420028,298
0.635911664,5.164439785,5.523184184,0.449194222,0.354183759,6.275786045,0.837347241,0.333634531,1.699755073,-2.064499586,-1.440036668,-1.484702405,-3.699220803,-0.754496996,3.646959837,1.820961906,6.848868634,3.693783072,-0.809913662,-15.92356783,-0.418415641,-2.500221993,-14.91889423,-4.280386865,-6.202811903,57.44469031,299
0.309025368,6.492056062,-0.109456787,0.329965839,1.79681388,9.670470405,0.143873064,63.45919189,2.665890096,-3.727175737,0.071838104,-3.666740467,0.591290658,7.287928063,-6.237918158,3.377299467,8.324831106,-1.403094623,1.309072542,-20.60427126,1.026845363,-0.133424232,-28.64504346,-15.27068615,-2.623000219,-5.680890281,300
0.352998502,2.582440542,-2.932240879,0.38005736,1.957981351,8.917039891,0.984997983,72.72244529,2.950704208,-0.07430681,1.600261275,-0.861363295,-2.048101069,-1.977418689,-0.478532993,-0.467876743,1.014155342,-3.249726814,-0.726679944,-10.65151699,1.943956098,-0.414532331,-12.16985675,-9.713515392,3.692226225,61.58834253,301
0.980958316,8.269376701,-6.851280988,0.576286157,2.558953735,7.311640223,0.523691159,20.52141421,1.294847012,-7.775925888,1.090242825,0.97136489,2.835686345,-5.06631774,4.793519377,5.314706735,15.53492788,-8.414132555,-0.785789339,22.95579935,1.378167328,4.21138713,30.383749,16.58762853,12.55404648,174.4138284,302
0.538882764,2.597851683,-6.745940181,0.396326605,3.187477916,6.861159798,0.612093186,11.50507764,1.008975809,-5.514069099,0.529549933,0.30313073,2.507712254,0.944703868,7.870882957,4.865309801,2.947798135,-8.52798527,-0.046596675,-19.57920681,1.383905635,4.713400844,-13.07838532,-23.79835754,14.68137755,8.180203212,303
0.444033863,1.163153131,1.677328753,0.952946645,1.664986432,7.385513898,0.844359402,32.73367621,1.802635653,-6.036701198,0.439869052,2.539576317,-1.485741993,-4.041574757,2.153281404,-2.675039856,1.000003277,0.227586873,0.799611785,-19.88889917,0.822106144,3.995237904,-18.05205615,-22.06099626,14.96862108,-23.50461569,304
0.949366778,4.190052911,3.03385878,0.479476048,0.239855138,8.862606185,0.469225762,85.50602857,1.067615623,1.024344341,2.194397839,1.411576752,2.526879156,-0.285895057,-2.339807323,-9.072677759,1.930945472,5.912247558,-0.628780709,15.42353969,1.979737063,0.8266964,9.790655115,18.64907587,-12.07499307,-109.388319,305
0.452483371,9.021185839,9.816583968,0.178673234,4.886555087,8.399277026,0.381364077,35.73619865,1.675504927,-1.607898886,1.212598118,1.884371644,-0.339568443,10.0191571,5.189803376,2.932804042,7.803234435,8.24610669,-0.89921136,9.264609951,0.218271327,6.352578851,11.45094645,25.95220698,-2.208623789,94.35140274,306
